empl_num,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,k11,k12,k13,k14,k15,k16,k17,k18,k19,k20,year
1243.0,1.3315757452849322,0.03995132833096735,0.31372946663962686,-0.25418824246116356,0.2692088137915287,0.30111524163568776,0.21227197346600332,0.7649560452106405,11.111525704809287,0.23062873199859502,1.1177624285836105,1.0093018001054455,0.37412946683411347,5.434494195688226,6.961232076473713,1.2809346787041955,7.322905027932961,0.04340860543179738,0.016640027400388172,0.0,5.0
667.0,0.6083269082498073,0.0010280133641737343,0.15780005140066822,-0.6438529784537389,0.5350143894751268,0.30272108843537415,0.5512031337437046,0.4667671645881869,1.905987688864018,0.48012170385395536,0.7378995433789954,0.6683673469387755,0.7751130601617103,3.1650811415780638,9.619047619047619,3.0391156462585034,5.032028469750889,-0.25353606789250355,0.025626969987666164,-0.0716382853787434,5.0
1035.0,0.6864691508857667,0.006414172266340868,0.059178375076359195,-0.4629588431590656,0.3232702229024216,0.19536903039073805,0.39708004413886766,0.6753474364987287,2.3222986164162633,0.28520668760508866,1.309315669888705,0.993969118982743,0.8392535360766211,2.8859180035650622,49.20260492040521,17.049204052098407,20.743746186699205,0.04853083914232772,0.028214559008664312,0.019591359333308966,5.0
516.0,4.507122507122507,0.7435897435897436,0.9537037037037037,0.6823640960809102,0.1431187491195943,0.04804804804804805,0.00361794500723589,0.8584307648964643,8.819102749638205,0.8040660736975858,1.0735693179762407,1.0981169474727452,1.2539090012677843,12.88205499276411,53.46246246246246,4.15015015015015,9.444562334217506,0.1768241307644779,0.16248767432032682,0.10978011158516573,5.0
1007.0,0.7109031352363125,0.00917173607861488,0.12550304164716894,-0.46182201158504477,0.4266656502515627,0.5887281035795887,0.4420289855072464,0.5767647507241958,1.7975766215253028,0.4075107296137339,1.1993724354332609,0.8325264084507042,0.378792498856533,1.1805654549774294,7.568926123381569,6.411271896420411,6.65194109772423,-0.06721674381163212,0.012616252477511816,0.0,5.0
596.0,1.3052744886975243,0.007534983853606028,0.13455328310010764,0.21045686953653306,0.26764017389365735,0.3338983050847458,0.5508358454371061,0.7331958533050942,3.6050972869279256,0.510396498021719,1.185818869786954,0.9745166308615453,0.8034778731468064,3.950671416826528,24.433898305084746,6.184745762711865,4.950549450549451,0.0345449500554939,0.015550105896778509,0.0,5.0
452.0,0.7705959684487291,0.005477651183172656,0.1476774758983348,-0.6187091270969577,0.34530286543344213,0.2850539291217257,0.5941926345609065,0.6558457260307097,7.68342776203966,0.27001919385796547,0.4439715214363102,0.9656430796617712,0.6936283399830734,8.126062322946176,17.67950693374422,2.1756548536209555,10.003487358326067,-0.0007843820812271222,0.011123201547575868,0.0,5.0
232.0,1.3887775551102204,0.026452905811623247,0.3250501002004008,0.31024531024531027,0.18742487980769232,0.0,0.0,0.8204627403846154,5.065862708719852,0.3518838224840053,1.650940746981185,1.0036757948906452,0.8832632211538461,5.453617810760668,15.78255033557047,2.893959731543624,66.0561797752809,0.03163803367919714,0.03493088942307692,0.027375938472807178,5.0
91.0,5.531468531468532,0.6433566433566433,0.8671328671328671,0.661188369152971,0.0806997742663657,0.6040268456375839,0.0,0.8487584650112867,5.611940298507463,0.8063200815494393,1.2729230769230768,1.0100738750839489,2.334650112866817,15.436567164179104,27.76510067114094,1.7986577181208054,14.881294964028777,0.06671501087744743,0.12020316027088036,0.08444148936170212,5.0
260.0,1.8403361344537814,0.020168067226890758,0.30756302521008405,0.3561643835616438,0.34244532803180916,0.06666666666666667,0.16367713004484305,0.6496023856858847,2.930493273542601,1.1941112322791712,1.0849367784496977,1.0937238493723849,1.9617296222664016,8.849775784753364,21.927777777777777,2.477777777777778,6.12888198757764,0.07017988345578921,0.13767395626242546,0.12547819433817903,5.0
166.0,0.938134810710988,0.018236380424746075,0.2276084949215143,-0.0829232283464567,0.7935507115834984,0.0,0.0,0.20716987930102684,0.29426816786079835,2.7330195023537325,1.2606941081517353,1.2092534174553102,1.4069537020356693,1.9984646878198566,8.610804851157663,4.308710033076075,3.196889070814572,0.07823303457106275,0.11691587101423168,0.3626086956521739,5.0
2895.0,0.6797718923068488,0.024346109557493008,0.15857871360421122,-0.9957247721222876,0.4587530729561376,0.24591503267973855,0.1902308105206656,0.5426886748858616,3.1519055287171227,0.29726165355841166,1.198580843407593,1.0854375392805649,1.0958947154396406,6.364895330112722,24.21936274509804,3.8051470588235294,21.365405405405404,0.04333012869166287,0.02068353634868117,0.0034400544959128066,5.0
1254.0,1.5178961519072425,0.03612838178457402,0.612502100487313,0.36222738846451896,0.10436322822770158,0.48300492610837437,0.20986655883542257,0.8989688190522956,20.728265264860493,0.18823063618745964,1.1319550193276326,1.0148683429023955,0.6778787134790081,15.63040841083704,9.520689655172413,0.6091133004926108,16.9164113785558,0.05238785119263207,0.023359405141875067,0.012504633151908858,5.0
389.0,1.2508474576271187,0.0022598870056497176,0.403954802259887,-0.04290876242095754,0.2116638718092044,0.10548523206751055,0.0,0.7848891373206633,15.43040293040293,0.25985915492957745,1.243586883783181,1.0114045618247298,1.038755356810136,20.42124542124542,15.682137834036569,0.7679324894514767,19.527145359019265,0.05704035874439462,0.029346003353828955,0.006172106824925816,5.0
425.0,1.9865771812080537,0.4463087248322148,0.5931208053691275,0.4860641891891892,0.1579226285108638,0.0,0.0,0.8387652358240594,5.202136400986031,0.45714285714285713,1.1517732962447844,1.1481682988755895,1.7554319024907261,10.887428101889894,77.94117647058823,7.158823529411765,112.28813559322033,0.13350943396226414,0.22959724430312667,0.19317643342284,5.0
174.0,0.8443877551020408,0.15476190476190477,0.3052721088435374,-0.6591137965760322,0.416772071844169,0.0,0.0,0.583227928155831,2.1481481481481484,0.33547297297297296,0.7984655187795522,1.1369744791024534,0.5660258031874525,2.0847891917074306,12.641242937853107,6.063559322033898,44.75,0.13474860335195532,0.08436630407285606,0.1347863803947083,5.0
321.0,1.4377104377104377,0.005611672278338945,0.5297418630751964,0.1405152224824356,0.2995769434161819,0.08364312267657993,0.13963039014373715,0.7088841882601798,5.505133470225872,0.5121951219512195,1.2030172413793103,1.0460397971127584,1.4759386567953463,11.462012320328542,10.37546468401487,0.9052044609665427,17.94855305466238,0.04854890720171982,0.029613960867265997,0.0014919806042521448,5.0
31.0,0.5737704918032787,0.00546448087431694,0.3114754098360656,-0.7428571428571429,0.06968773800456969,0.625,0.8961748633879781,0.9303122619954303,13.349726775956285,0.04165013883379611,0.8418367346938775,1.0612510860121633,0.06283320639756283,0.9016393442622951,2.9464285714285716,3.267857142857143,5.892857142857143,-0.5515151515151515,0.05407463823305408,0.0,5.0
2568.0,0.8675192289871189,0.037512742099898064,0.22694838291168568,-0.3028606832311406,0.17885739428968755,0.45919751889901145,0.07232063943434654,0.8343645430446308,11.804672789455482,0.14564877135006798,1.263080344731721,1.0613320158512443,0.6170011081656599,8.729393229066595,22.016379143244816,2.522097305679395,124.13387978142076,0.10998613342724452,0.05692929468515058,0.03640382430589239,5.0
1396.0,0.3579797270613015,0.008820044758436087,0.055202071174689546,-2.1185339544005886,0.4138544333880192,0.36133603238866396,0.1761165663604688,0.6099262507474587,2.5201140323091544,0.14296479329863485,1.0996098368408607,0.9514697792341362,0.5703991045828798,2.356794425087108,37.65384615384615,15.976720647773279,120.00645161290322,0.0042739637653889575,0.004063108507995891,0.0,5.0
629.0,0.5933583288698446,0.008141403320835565,0.029137653990358864,-3.832099656977794,0.674552742203539,0.8582417582417582,0.7271918113039608,0.34585492227979275,2.099243435692034,0.15657065324928626,0.9219275487652542,0.8893288084464555,0.46898523804868514,2.8466102952084262,21.08681318681319,7.407692307692308,26.762900976290098,-0.03944968471520142,0.008260827060318702,0.0,5.0
55.0,3.0074074074074075,1.4,2.051851851851852,0.6674876847290641,0.10688836104513064,0.7272727272727273,0.0,0.8931116389548693,8.355555555555556,0.47374562427071176,1.2646855563234278,1.0641509433962264,1.4489311163895486,13.555555555555555,20.795454545454547,1.5340909090909092,79.56521739130434,0.1251366120218579,0.14410134600158353,0.08244680851063829,5.0
1167.0,0.47766387076731903,0.0031065548306927616,0.07461944703324014,-1.0890998959417273,0.3393278799122955,0.14074717636837533,0.7819432635077684,0.6613889357395851,2.4249053103501583,0.19343800322061191,1.2633398011156924,0.9610918783125517,0.4392604149097656,1.6104970240395764,18.10165073848827,11.23979148566464,8.031996915959908,-0.03940484761219103,0.00740006746500253,0.0,5.0
971.0,0.6642165051787504,0.009522218509856331,0.3026227865018376,-1.4253018108651911,0.23001267191369149,0.49584487534626037,0.13486842105263158,0.7757885069230501,31.35855263157895,0.10186383142253251,1.6051274905949562,0.9365097186162374,0.13392701442738064,5.413533834586466,2.90103248552002,0.5358851674641149,5.47008547008547,-0.08012152777777778,0.00624295197460967,0.0,5.0
908.0,1.4416967509025271,0.044945848375451264,0.5064981949458484,0.31814198071866784,0.301453628707826,0.3367088607594937,0.1,0.7078796331062597,11.678761061946902,0.7495307807807807,1.3196951464099478,0.9771212794313638,0.8823687174810921,14.557522123893806,5.205696202531645,0.3575949367088608,4.07581764122894,0.02364741641337386,0.018773802499597703,0.010684246419640827,5.0
476.0,1.5121756487025948,0.1377245508982036,0.67624750499002,0.20881731784582894,0.31109283437853397,0.03358681875792142,0.0,0.691888557623111,4.838245866283249,0.6378178144468766,0.9661625454382264,0.972121912465694,2.2133237380487305,15.477354421279655,13.643219264892268,0.8814955640050697,75.01393728222996,0.055645873008500164,0.023851136013159246,0.0,5.0
1305.0,0.9570130189142717,0.02309014984033407,0.33971997052321296,-0.026950718685831623,0.48280360531309297,0.592617908407382,0.46739832149774047,0.5254981024667932,2.8605551969012266,0.8589065255731922,1.027620221948212,0.9158743282348077,0.9883776091081594,5.380245319561007,5.696514012303486,1.0587833219412166,6.069919883466861,-0.02603791696664267,0.004981024667931689,0.0,5.0
231.0,1.8825459317585302,0.0557742782152231,0.4376640419947507,0.4803067270826072,0.3891726251276813,0.1970310391363023,0.08876404494382023,0.6192543411644535,2.7247191011235956,2.7402101241642787,1.0801627670396745,1.0749113475177305,1.3557201225740552,5.965168539325843,7.164642375168691,1.2010796221322537,5.303696303696304,0.05085703522320588,0.10903983656792646,0.12536082474226803,5.0
316.0,0.6209507782919647,0.002524190155658393,0.24358435002103493,-0.5833333333333334,0.38543862493919245,0.5853658536585366,0.0,0.6210475109453543,2.814107274063189,0.3146450650181198,0.8210467079347215,0.8335146898803046,0.4731636127776877,2.1440117560617193,8.896341463414634,4.149390243902439,14.303921568627452,-0.15181631254283756,0.0,0.0,5.0
776.0,1.715415019762846,0.0533596837944664,0.841897233201581,0.4205069124423963,0.25338007010515773,0.13784461152882205,0.2783300198807157,0.7481221832749124,2.970178926441352,0.7688219663418955,0.9421135292797846,0.7385071675729116,2.102653980971457,8.347912524850894,10.523809523809524,1.2606516290726817,12.571856287425149,-0.0804953560371517,0.0,0.0,5.0
175.0,1.4072043852779954,0.08457321848081441,0.2826938136256852,-0.6638842515303284,0.7210310768489521,0.4150197628458498,0.3357798165137615,0.2796916405685377,2.1302752293577982,0.7633814783347493,1.3682092555331993,1.125,0.6552637918573838,4.990825688073395,10.75098814229249,2.1541501976284585,23.652173913043477,-0.21066176470588235,0.006986268369067694,0.0,5.0
135.0,2.490566037735849,0.4056603773584906,1.1886792452830188,0.5984848484848485,0.06362545018007203,0.0,0.0,0.936374549819928,14.716981132075471,0.18830242510699002,1.7259713701431494,0.9817495280050346,0.5066026410564226,7.962264150943396,10.168674698795181,1.2771084337349397,15.345454545454546,0.001184834123222749,0.034213685474189674,0.019230769230769232,5.0
102.0,1.1753554502369667,0.009478672985781991,0.2037914691943128,0.31048387096774194,0.13362887903736542,0.21951219512195122,0.3431372549019608,0.8917036098796707,13.803921568627452,0.18632607062359127,1.2665799739921977,1.0042796005706134,0.616846105129829,9.549019607843137,23.75609756097561,2.4878048780487805,17.392857142857142,-0.188911704312115,0.005699810006333122,0.0,5.0
1147.0,0.6783165191133073,0.018744423855603595,0.3452319676068904,-0.83262931579613,0.9252126344186744,0.31063728974176735,0.009169566444089157,0.09509535763797819,0.7160726041568701,0.9754021513865587,1.4232482386763237,0.8013893274392169,1.440668440181348,10.848302454622402,5.465529495380242,0.5038142620232172,32.85856715567583,0.006657997399219766,0.009723106897972948,0.0,5.0
923.0,1.9837577368836457,0.04087566983757737,0.723964607651726,-0.5924615223536802,0.5984930615784909,0.12714918150931742,0.11228674540682415,0.4111014744145707,4.354330708661418,0.5868077315343876,1.3289123561269318,1.1675133601636207,0.9861773633998265,10.445456036745407,4.37046569889152,0.4184083187480696,15.088981042654028,0.10415308870758769,0.06953134679717507,0.09160262206148283,5.0
1146.0,0.8253327471121947,0.01498860865742036,0.41304608497541867,-0.42287762119230954,0.5026857091529686,0.0027111155738527965,0.0,0.4721818018503548,1.7989186229553076,0.5897018505825908,1.374648117171882,1.2300060835790163,3.0264977993353095,11.530353842995003,16.916357063962245,1.4671151722060447,88.25039287585123,0.04856651035792723,0.10929668552950687,0.15283061938822098,5.0
1118.0,1.3833767463888231,0.08234667298129292,0.8012076722708975,0.2158507360492982,0.34536208682550146,0.007065919862128393,0.0,0.6548827573217817,3.851035552109868,0.7860867225081576,1.2981984360048833,1.1285255265976437,2.9640832470100764,17.430280208217965,13.56122361051271,0.778026712623869,43.948059201340406,0.04959397120309065,0.13856295319709955,0.1488021627218084,5.0
1168.0,0.8778304370721433,0.012269615587151133,0.4037914691943128,-0.5644271145770846,0.5404780580440077,0.05689307330195024,0.0,0.461689303554473,6.202717692734332,0.5246097683786506,1.219391374397326,1.0681470869149952,2.0934236056640385,28.124792013311147,13.640618695359786,0.48500336247478143,123.08009708737865,0.032627344258415666,0.033356727077570904,0.025662806813609336,5.0
1493.0,1.672626931567329,0.10949227373068433,0.8083885209713024,0.34961066385112843,0.1432278001282724,0.32469993682880605,0.0,0.8563349075855635,9.205264807270447,0.2835173058933583,1.196531400311632,1.0686895146620097,2.0595883621946243,22.139768097774994,22.314592545799115,1.0078963992419456,183.97916666666666,0.044813724380024914,0.0685674304705265,0.04681010417375911,5.0
1144.0,1.1894051494525006,0.055785735424681855,0.6267386800828647,-0.053558099029609355,0.4703793787916911,0.10476190476190476,0.16950549450549451,0.5264894182113002,5.173626373626374,0.8163306758746762,1.3453174947709066,1.369998545031282,2.8590958651346137,28.09532967032967,13.342074363992172,0.4748858447488584,32.11903266331658,0.0681549277870672,0.16111716849786129,0.20608538657604078,5.0
710.0,0.7828185328185329,0.014371514371514372,0.33912483912483915,-0.5097273599123168,0.5694810506225575,0.18019614793808342,0.3839360305525719,0.49925020448968466,2.6223893065998327,0.49629428163459577,1.1036901922267435,1.2655800023038821,1.2510678905752977,6.571428571428571,6.506203473945409,0.9900744416873449,60.841988950276246,0.12887290690494352,0.13914386985367627,0.22714240203886588,5.0
158.0,0.9561233924518786,0.01000252164411196,0.4573421871059931,-0.046153846153846156,0.6584190579317812,0.36228023441662227,0.7879984951091046,0.35571196534921495,0.6179458239277652,1.6032417195207893,1.2285911007832,1.0966449674511767,2.3186247969680562,4.0279345372460496,5.703915823122003,1.416089504528503,75.66254416961131,0.014057209573847053,0.010936654033567948,0.0,5.0
331.0,4.931551677120262,1.1284428688301062,4.477502045268612,0.6449900464499004,0.2294642483139949,0.0,0.0,0.7310769488543543,9.14248297537978,3.1238555881844876,1.3551945507700653,1.5989922125515346,1.883466677836887,23.553693033001572,3.584502551020408,0.1521843112244898,91.76326530612245,0.19077484209589893,0.36292045406945084,0.36005271300063024,5.0
465.0,0.7987557479037057,0.022450635650527455,0.3854476602650798,-0.604808669150017,0.6923525127458121,0.0,0.0,0.309686817188638,1.483083362399721,0.7548568507157464,1.3317848898515203,1.361511367275056,3.4035688273852878,16.299616323683292,17.410953800298063,1.0681818181818181,32.20606478290834,0.03312576234191436,0.10254916241806264,0.222483537158984,5.0
142.0,1.6839577329490873,0.026416906820365033,0.27425552353506244,0.3787792355961209,0.3522306329521662,0.01537433155080214,0.0,0.6492188758254147,2.5626191989828353,1.2970773214946356,1.231635269200758,1.9204383039542638,3.5590272185537124,14.048315321042594,14.77139037433155,1.0514705882352942,17.210280373831775,0.15272875373336953,0.5329360605572556,0.5948896055569337,5.0
102.0,1.1314786585365855,0.021341463414634148,0.45960365853658536,0.03334456045806669,0.5065895210543234,0.5356991972961554,0.0,0.5387335261973641,3.20152817574021,0.9126959729480479,1.2442814520139234,1.0537566802892173,1.608646737383478,9.559694364851959,4.228559357836924,0.4423320659062104,87.79824561403508,0.08512338894994505,0.1369334619093539,0.10560859188544153,5.0
56.0,0.6874135546334716,0.019363762102351315,0.2766251728907331,-0.42655935613682094,0.46765847347994827,0.2857142857142857,0.032586558044806514,0.5413971539456662,1.704684317718941,0.47378455672068637,1.3810055865921789,0.9698725376593279,0.7994825355756792,2.5173116089613035,5.517857142857143,2.1919642857142856,7.536585365853658,0.020226537216828478,0.012289780077619664,0.0,5.0
1030.0,0.9085824182277291,0.015326795466557049,0.31416994538728055,-0.4729596535733329,0.7953428772668256,0.4889958734525447,0.06667292262938113,0.22641525445303418,1.251865058884249,1.106108807549328,1.2411154345006485,1.1642956886018503,0.9744316494259214,5.38769764932201,5.640990371389271,1.047013165651405,14.57023220403502,0.053688995715330756,0.014731714768204614,0.04096548105393351,5.0
435.0,1.0626236349348293,0.014890388315313119,0.5298891689022572,-0.01699648084867649,0.5648619957537155,0.12988687187582215,0.06482286948435673,0.43552016985138003,1.8459669436362,1.2474233363023286,1.6399753664984378,1.4806197820176599,0.7727034677990092,3.27512973572907,2.8724809260720865,0.877058668771376,41.672900763358776,0.06043065312365478,0.03745930644019816,0.06612067144412487,5.0
152.0,0.45760691402175535,0.0004470272686633885,0.2792430338250633,-1.1869098013676327,0.4872334252139852,0.9107429182255479,0.9098272138228942,0.5128391121427536,3.8174946004319654,0.2866075594960336,1.1308746736292428,0.9379145661979305,0.25134194109966634,1.8709503239740821,1.8519508284339925,0.9898450026723677,27.283464566929133,-0.07763347763347764,0.01820687654141883,0.0,5.0
303.0,3.3024162120031177,0.10132501948558068,1.1679657053780204,0.20415388246400756,0.24493975903614457,0.12961672473867597,0.03640081799591002,0.5937349397590361,4.0310838445807775,1.042825498400197,1.1740287615368106,1.3721286370597243,1.6475301204819277,11.185685071574643,9.529268292682927,0.8519163763066202,6.156911301215668,0.1340816848879301,0.23439759036144578,0.29859983766233766,5.0
88.0,2.8607594936708862,0.17721518987341772,0.8354430379746836,0.6637168141592921,0.06978798586572438,0.05714285714285714,0.015151515151515152,0.9328621908127208,16.0,0.24944812362030905,1.2776595744680852,1.0434782608695652,1.0609540636042403,18.196969696969695,17.15714285714286,0.9428571428571428,21.446428571428573,0.08076602830974189,0.08568904593639576,0.05587121212121212,5.0
673.0,13.681710213776721,2.2209026128266034,4.038004750593824,0.9184027777777778,0.028029294274300932,0.058823529411764705,0.0,0.9687083888149135,30.95744680851064,0.6220302375809935,1.1631892697466468,1.096623454929153,1.2471371504660453,39.85531914893617,23.953964194373402,0.6010230179028133,17.248618784530386,0.11936792654281443,0.1414780292942743,0.10116838487972508,5.0
234.0,1.0085731781996325,0.07777097366809553,0.25903245560318433,-0.5015179113539769,0.5531866636425493,0.03333333333333333,0.4237392373923739,0.4391018371512815,1.1906519065190653,0.5963070238957278,1.381398577129967,1.1062857142857143,1.8056248582444998,4.896063960639607,37.90952380952381,7.742857142857143,23.41470588235294,0.02889084285893732,0.03266046722612837,0.020144628099173553,5.0
278.0,0.5265814266487214,0.004710632570659489,0.09791386271870794,-0.8964856230031949,0.27508330248056273,0.4027777777777778,0.8369262865090403,0.7252869307663828,2.72461752433936,0.16939062669120034,1.038200642627633,0.986404833836858,0.26915957052943357,1.011126564673157,10.097222222222221,9.98611111111111,5.886639676113361,0.027166437414030263,0.013883746760459089,0.0,5.0
330.0,2.764267990074442,0.09801488833746898,0.9987593052109182,0.6337522441651705,0.11548932511821178,0.015804597701149427,0.006273525721455458,0.8830778048431007,7.732747804265998,0.4689539044411703,0.9449714137214137,1.0022767929744674,2.084109471270956,18.249686323713927,20.897988505747126,1.1451149425287357,20.77857142857143,0.011687865245788931,0.0239289296460811,0.006003569690085997,5.0
286.0,0.7911200807265388,0.026236125126135216,0.0958627648839556,-0.24362244897959184,0.2914705882352941,0.22535211267605634,0.4368,0.7132352941176471,3.88,0.2996941896024465,1.1065573770491803,1.0529743812418584,1.4691176470588236,7.992,70.35211267605634,8.80281690140845,46.25,0.013613613613613613,-0.0026470588235294116,-0.035876288659793816,5.0
210.0,1.1633358954650268,0.017294388931591083,0.13835511145272866,0.06970597951767427,0.5176878191101386,0.2938388625592417,0.0,0.4865061998541211,6.009009009009009,1.231990231990232,1.3715753424657535,1.007172517931295,1.0224288840262583,12.628378378378379,13.286729857819905,1.052132701421801,34.611111111111114,0.09702158016764759,0.08533916849015317,0.11056971514242879,5.0
76.0,1.3680297397769516,0.10780669144981413,1.0185873605947955,0.28532608695652173,0.16594694632942628,0.24081632653061225,0.0,0.83775447254781,10.059259259259258,0.2936951316839585,1.2813220599538817,0.9919649379108838,1.0283775447254782,12.348148148148148,6.8040816326530615,0.5510204081632653,47.628571428571426,0.03959208158368326,0.027760641579272053,0.022827687776141383,5.0
798.0,1.2263681592039801,0.03399668325041459,0.3466003316749585,0.15077755240027046,0.17874259937975753,0.37294332723948814,0.05474452554744526,0.8229489709613758,7.102189781021898,0.26340160284951025,1.265567495951715,1.0206293706293705,1.2118691852269523,10.458637469586375,15.716636197440584,1.5027422303473492,18.97792494481236,0.13888565778760031,0.09472793910346772,0.03871188763275094,5.0
398.0,1.4696707105719238,0.5545927209705372,0.7452339688041595,-0.06780660377358491,0.5459735576923077,0.05,0.0,0.4558293269230769,1.3214285714285714,1.0392156862745099,2.4654465130956136,1.034788540245566,2.34765625,6.805749128919861,35.513636363636365,5.218181818181818,20.0,0.05183668245232305,0.109375,0.2247857613711272,5.0
338.0,0.5025706940874036,0.033419023136246784,0.2377892030848329,-1.680306905370844,0.5208640157093766,0.031446540880503145,0.17777777777777778,0.4855179185076092,1.29281045751634,0.23754556500607532,1.6635559921414538,1.17458432304038,1.662739322533137,4.427450980392157,21.30188679245283,4.811320754716981,52.921875,0.010924121641570712,0.037309769268532154,0.06268958543983821,5.0
